,audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
14,/media/windowsD/YardenBirds/llb11/llb11_00343_2018_05_05_10_32_35.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00343_2018_05_05_10_32_35.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,test
15,/media/windowsD/YardenBirds/llb11/annotated/llb11_00371_2018_05_05_11_39_12.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00371_2018_05_05_11_39_12.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
16,/media/windowsD/YardenBirds/llb11/llb11_00372_2018_05_05_11_41_11.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00372_2018_05_05_11_41_11.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,38.2644,0.0027,train
17,/media/windowsD/YardenBirds/llb11/llb11_00373_2018_05_05_11_47_03.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00373_2018_05_05_11_47_03.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,27.1782,0.0027,train
18,/media/windowsD/YardenBirds/llb11/llb11_00374_2018_05_05_11_49_02.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00374_2018_05_05_11_49_02.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
19,/media/windowsD/YardenBirds/llb11/llb11_00375_2018_05_05_11_51_02.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00375_2018_05_05_11_51_02.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,29.5434,0.0027,test
20,/media/windowsD/YardenBirds/llb11/llb11_00377_2018_05_05_11_53_00.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00377_2018_05_05_11_53_00.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,19.71,0.0027,train
21,/media/windowsD/YardenBirds/llb11/annotated/llb11_00378_2018_05_05_11_54_58.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00378_2018_05_05_11_54_58.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
22,/media/windowsD/YardenBirds/llb11/llb11_00379_2018_05_05_11_56_57.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00379_2018_05_05_11_56_57.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,24.1029,0.0027,train
23,/media/windowsD/YardenBirds/llb11/annotated/llb11_00380_2018_05_05_11_56_57.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00380_2018_05_05_11_56_57.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
24,/media/windowsD/YardenBirds/llb11/annotated/llb11_00392_2018_05_05_13_21_06.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00392_2018_05_05_13_21_06.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
25,/media/windowsD/YardenBirds/llb11/annotated/llb11_00393_2018_05_05_13_21_06.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00393_2018_05_05_13_21_06.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
26,/media/windowsD/YardenBirds/llb11/annotated/llb11_00394_2018_05_05_13_25_06.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00394_2018_05_05_13_25_06.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
27,/media/windowsD/YardenBirds/llb11/llb11_00395_2018_05_05_13_27_07.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00395_2018_05_05_13_27_07.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,val
28,/media/windowsD/YardenBirds/llb11/llb11_00396_2018_05_05_13_29_07.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00396_2018_05_05_13_29_07.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
29,/media/windowsD/YardenBirds/llb11/llb11_00397_2018_05_05_13_31_06.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00397_2018_05_05_13_31_06.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,test
30,/media/windowsD/YardenBirds/llb11/annotated/llb11_00398_2018_05_05_13_50_51.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00398_2018_05_05_13_50_51.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
31,/media/windowsD/YardenBirds/llb11/llb11_00399_2018_05_05_13_52_53.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00399_2018_05_05_13_52_53.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
32,/media/windowsD/YardenBirds/llb11/annotated/llb11_00400_2018_05_05_13_54_53.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00400_2018_05_05_13_54_53.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
33,/media/windowsD/YardenBirds/llb11/llb11_00402_2018_05_05_14_18_35.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00402_2018_05_05_14_18_35.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,28.260900000000003,0.0027,train
34,/media/windowsD/YardenBirds/llb11/llb11_00403_2018_05_05_14_18_35.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00403_2018_05_05_14_18_35.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,7.1793000000000005,0.0027,train
35,/media/windowsD/YardenBirds/llb11/llb11_00404_2018_05_05_14_20_34.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00404_2018_05_05_14_20_34.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,27.432,0.0027,train
36,/media/windowsD/YardenBirds/llb11/annotated/llb11_00409_2018_05_05_14_42_18.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00409_2018_05_05_14_42_18.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
37,/media/windowsD/YardenBirds/llb11/llb11_00410_2018_05_05_14_44_18.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00410_2018_05_05_14_44_18.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
38,/media/windowsD/YardenBirds/llb11/llb11_00411_2018_05_05_14_46_17.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00411_2018_05_05_14_46_17.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
39,/media/windowsD/YardenBirds/llb11/llb11_00412_2018_05_05_14_48_16.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00412_2018_05_05_14_48_16.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,35.86680000000001,0.0027,test
40,/media/windowsD/YardenBirds/llb11/llb11_00413_2018_05_05_14_50_17.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00413_2018_05_05_14_50_17.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
41,/media/windowsD/YardenBirds/llb11/llb11_00418_2018_05_05_15_08_07.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00418_2018_05_05_15_08_07.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
42,/media/windowsD/YardenBirds/llb11/llb11_00419_2018_05_05_15_10_07.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00419_2018_05_05_15_10_07.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,33.0291,0.0027,train
43,/media/windowsD/YardenBirds/llb11/llb11_00420_2018_05_05_15_14_05.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00420_2018_05_05_15_14_05.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
44,/media/windowsD/YardenBirds/llb11/llb11_00421_2018_05_05_15_16_04.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00421_2018_05_05_15_16_04.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,22.9392,0.0027,train
45,/media/windowsD/YardenBirds/llb11/llb11_00422_2018_05_05_15_45_43.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00422_2018_05_05_15_45_43.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
46,/media/windowsD/YardenBirds/llb11/annotated/llb11_00425_2018_05_05_15_49_42.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00425_2018_05_05_15_49_42.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
47,/media/windowsD/YardenBirds/llb11/llb11_00426_2018_05_05_16_11_28.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00426_2018_05_05_16_11_28.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
48,/media/windowsD/YardenBirds/llb11/llb11_00427_2018_05_05_16_13_28.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00427_2018_05_05_16_13_28.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,test
49,/media/windowsD/YardenBirds/llb11/llb11_00428_2018_05_05_16_19_24.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00428_2018_05_05_16_19_24.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
50,/media/windowsD/YardenBirds/llb11/annotated/llb11_00429_2018_05_05_16_21_24.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00429_2018_05_05_16_21_24.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
51,/media/windowsD/YardenBirds/llb11/annotated/llb11_00430_2018_05_05_16_23_25.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00430_2018_05_05_16_23_25.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
52,/media/windowsD/YardenBirds/llb11/llb11_00431_2018_05_05_16_23_25.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00431_2018_05_05_16_23_25.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,18.5976,0.0027,test
53,/media/windowsD/YardenBirds/llb11/annotated/llb11_00434_2018_05_05_16_27_24.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00434_2018_05_05_16_27_24.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
54,/media/windowsD/YardenBirds/llb11/llb11_00435_2018_05_05_16_45_15.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00435_2018_05_05_16_45_15.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,test
55,/media/windowsD/YardenBirds/llb11/llb11_00436_2018_05_05_16_47_15.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00436_2018_05_05_16_47_15.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
56,/media/windowsD/YardenBirds/llb11/annotated/llb11_00438_2018_05_05_17_15_02.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00438_2018_05_05_17_15_02.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
57,/media/windowsD/YardenBirds/llb11/annotated/llb11_00440_2018_05_05_17_52_44.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00440_2018_05_05_17_52_44.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
58,/media/windowsD/YardenBirds/llb11/llb11_00441_2018_05_05_17_54_44.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00441_2018_05_05_17_54_44.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
59,/media/windowsD/YardenBirds/llb11/llb11_00442_2018_05_05_17_56_47.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00442_2018_05_05_17_56_47.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,18.9297,0.0027,train
60,/media/windowsD/YardenBirds/llb11/llb11_00443_2018_05_05_17_56_47.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00443_2018_05_05_17_56_47.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,20.31750000000001,0.0027,train
61,/media/windowsD/YardenBirds/llb11/llb11_00444_2018_05_05_17_58_47.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00444_2018_05_05_17_58_47.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,12.3984,0.0027,train
62,/media/windowsD/YardenBirds/llb11/annotated/llb11_00445_2018_05_05_18_00_47.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00445_2018_05_05_18_00_47.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
63,/media/windowsD/YardenBirds/llb11/annotated/llb11_00447_2018_05_05_18_04_46.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00447_2018_05_05_18_04_46.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
64,/media/windowsD/YardenBirds/llb11/llb11_00448_2018_05_05_18_06_46.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00448_2018_05_05_18_06_46.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,35.68590000000001,0.0027,train
65,/media/windowsD/YardenBirds/llb11/llb11_00450_2018_05_06_05_36_41.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00450_2018_05_06_05_36_41.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,11.0754,0.0027,train
66,/media/windowsD/YardenBirds/llb11/annotated/llb11_00451_2018_05_06_05_36_41.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00451_2018_05_06_05_36_41.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
67,/media/windowsD/YardenBirds/llb11/annotated/llb11_00452_2018_05_06_05_38_45.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00452_2018_05_06_05_38_45.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
68,/media/windowsD/YardenBirds/llb11/annotated/llb11_00453_2018_05_06_05_40_48.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00453_2018_05_06_05_40_48.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
69,/media/windowsD/YardenBirds/llb11/llb11_00454_2018_05_06_05_42_53.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00454_2018_05_06_05_42_53.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,19.9719,0.0027,train
70,/media/windowsD/YardenBirds/llb11/annotated/llb11_00455_2018_05_06_05_47_00.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00455_2018_05_06_05_47_00.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
71,/media/windowsD/YardenBirds/llb11/annotated/llb11_00457_2018_05_06_06_01_18.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00457_2018_05_06_06_01_18.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
72,/media/windowsD/YardenBirds/llb11/llb11_00458_2018_05_06_06_03_23.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00458_2018_05_06_06_03_23.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,test
73,/media/windowsD/YardenBirds/llb11/annotated/llb11_00459_2018_05_06_06_05_27.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00459_2018_05_06_06_05_27.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
74,/media/windowsD/YardenBirds/llb11/annotated/llb11_00462_2018_05_06_06_09_36.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00462_2018_05_06_06_09_36.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
75,/media/windowsD/YardenBirds/llb11/llb11_00466_2018_05_06_06_13_43.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00466_2018_05_06_06_13_43.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,24.5808,0.0027,test
76,/media/windowsD/YardenBirds/llb11/llb11_00493_2018_05_06_07_27_12.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00493_2018_05_06_07_27_12.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,10.8999,0.0027,train
77,/media/windowsD/YardenBirds/llb11/annotated/llb11_00498_2018_05_06_07_37_23.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00498_2018_05_06_07_37_23.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
78,/media/windowsD/YardenBirds/llb11/annotated/llb11_00504_2018_05_06_07_47_37.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00504_2018_05_06_07_47_37.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
79,/media/windowsD/YardenBirds/llb11/llb11_00505_2018_05_06_07_49_40.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00505_2018_05_06_07_49_40.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
80,/media/windowsD/YardenBirds/llb11/annotated/llb11_00541_2018_05_06_08_55_09.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00541_2018_05_06_08_55_09.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
81,/media/windowsD/YardenBirds/llb11/annotated/llb11_00543_2018_05_06_08_57_12.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00543_2018_05_06_08_57_12.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
82,/media/windowsD/YardenBirds/llb11/annotated/llb11_00544_2018_05_06_08_59_17.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00544_2018_05_06_08_59_17.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
83,/media/windowsD/YardenBirds/llb11/annotated/llb11_00555_2018_05_06_09_19_45.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00555_2018_05_06_09_19_45.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,0.0,0.0027,None
84,/media/windowsD/YardenBirds/llb11/llb11_00556_2018_05_06_09_21_50.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00556_2018_05_06_09_21_50.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
85,/media/windowsD/YardenBirds/llb11/llb11_00569_2018_05_06_09_44_23.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00569_2018_05_06_09_44_23.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,25.79310000000001,0.0027,train
86,/media/windowsD/YardenBirds/llb11/llb11_00570_2018_05_06_09_46_28.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00570_2018_05_06_09_46_28.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
87,/media/windowsD/YardenBirds/llb11/llb11_00588_2018_05_06_10_27_43.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00588_2018_05_06_10_27_43.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,39.5334,0.0027,train
88,/media/windowsD/YardenBirds/llb11/llb11_00589_2018_05_06_10_29_47.wav,/media/windowsD/YardenBirds/llb11/annotated/llb11_00589_2018_05_06_10_29_47.wav.npz,/media/windowsD/YardenBirds/llb11/llb11_annotation_Apr_2019_Vika_4TF.mat,yarden,35.3862,0.0027,train
