audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1405.3491.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1405.3491.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1405.3491.cbin.not.mat,notmat,14.932,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1406.3496.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1406.3496.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1406.3496.cbin.not.mat,notmat,18.814,0.002,None
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1408.3502.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1408.3502.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1408.3502.cbin.not.mat,notmat,16.73,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1419.3579.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1419.3579.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1419.3579.cbin.not.mat,notmat,26.682000000000002,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1422.3593.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1422.3593.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1422.3593.cbin.not.mat,notmat,15.504,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1425.3614.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1425.3614.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1425.3614.cbin.not.mat,notmat,12.964,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1450.3740.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1450.3740.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1450.3740.cbin.not.mat,notmat,15.436,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1451.3746.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1451.3746.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1451.3746.cbin.not.mat,notmat,17.608,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1453.3765.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1453.3765.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1453.3765.cbin.not.mat,notmat,16.762,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1456.3789.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1456.3789.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1456.3789.cbin.not.mat,notmat,13.394,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1524.3936.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1524.3936.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1524.3936.cbin.not.mat,notmat,9.542,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1525.3938.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1525.3938.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1525.3938.cbin.not.mat,notmat,15.77,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1525.3943.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1525.3943.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1525.3943.cbin.not.mat,notmat,8.318,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1527.3949.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1527.3949.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1527.3949.cbin.not.mat,notmat,5.5760000000000005,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1528.3950.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1528.3950.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1528.3950.cbin.not.mat,notmat,7.42,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1538.4031.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1538.4031.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1538.4031.cbin.not.mat,notmat,13.934000000000001,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1539.4036.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1539.4036.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1539.4036.cbin.not.mat,notmat,18.022000000000002,0.002,val
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1617.4235.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1617.4235.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1617.4235.cbin.not.mat,notmat,5.756,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1617.4236.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1617.4236.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1617.4236.cbin.not.mat,notmat,6.2,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1617.4238.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1617.4238.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1617.4238.cbin.not.mat,notmat,15.764000000000001,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1622.4266.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1622.4266.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1622.4266.cbin.not.mat,notmat,25.586000000000002,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1624.4271.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1624.4271.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1624.4271.cbin.not.mat,notmat,16.032,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1642.4375.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1642.4375.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1642.4375.cbin.not.mat,notmat,10.976,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1655.4445.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1655.4445.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1655.4445.cbin.not.mat,notmat,13.324,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1710.4570.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1710.4570.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1710.4570.cbin.not.mat,notmat,12.126,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1711.4571.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1711.4571.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1711.4571.cbin.not.mat,notmat,10.4,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1741.4709.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1741.4709.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1741.4709.cbin.not.mat,notmat,12.822000000000001,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1746.4758.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1746.4758.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1746.4758.cbin.not.mat,notmat,20.166,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1747.4760.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1747.4760.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1747.4760.cbin.not.mat,notmat,17.952,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1816.4851.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1816.4851.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1816.4851.cbin.not.mat,notmat,10.116,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1824.4915.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1824.4915.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1824.4915.cbin.not.mat,notmat,15.18,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1826.4920.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1826.4920.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1826.4920.cbin.not.mat,notmat,18.758,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1842.5056.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_1842.5056.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_1842.5056.cbin.not.mat,notmat,9.392,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2100.5596.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_2100.5596.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2100.5596.cbin.not.mat,notmat,11.708,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2102.5606.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_2102.5606.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2102.5606.cbin.not.mat,notmat,11.398,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2106.5645.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_2106.5645.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2106.5645.cbin.not.mat,notmat,12.096,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2107.5647.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_270912_2107.5647.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_270912_2107.5647.cbin.not.mat,notmat,14.332,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1026.195.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1026.195.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1026.195.cbin.not.mat,notmat,19.31,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1028.218.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1028.218.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1028.218.cbin.not.mat,notmat,13.414,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1038.304.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1038.304.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1038.304.cbin.not.mat,notmat,12.136000000000001,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1101.423.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1101.423.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1101.423.cbin.not.mat,notmat,10.75,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1140.627.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1140.627.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1140.627.cbin.not.mat,notmat,12.174,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1144.654.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1144.654.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1144.654.cbin.not.mat,notmat,16.318,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1151.708.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1151.708.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1151.708.cbin.not.mat,notmat,14.14,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1205.780.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1205.780.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1205.780.cbin.not.mat,notmat,11.804,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1207.793.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1207.793.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1207.793.cbin.not.mat,notmat,13.842,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1210.827.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1210.827.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1210.827.cbin.not.mat,notmat,16.112000000000002,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1212.829.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1212.829.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1212.829.cbin.not.mat,notmat,11.372,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1231.905.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1231.905.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1231.905.cbin.not.mat,notmat,13.852,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1232.907.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1232.907.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1232.907.cbin.not.mat,notmat,16.19,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1246.1034.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1246.1034.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1246.1034.cbin.not.mat,notmat,14.322000000000001,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1248.1053.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1248.1053.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1248.1053.cbin.not.mat,notmat,16.05,0.002,test
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1300.1071.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1300.1071.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1300.1071.cbin.not.mat,notmat,13.752,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1358.1205.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1358.1205.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1358.1205.cbin.not.mat,notmat,6.752,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1359.1206.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1359.1206.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1359.1206.cbin.not.mat,notmat,5.018,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1359.1207.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1359.1207.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1359.1207.cbin.not.mat,notmat,6.17,0.002,train
/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1359.1208.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/or60yw70/spectrograms_generated_210423_095512/or60yw70_280912_1359.1208.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/or60yw70/0927_092812/or60yw70_280912_1359.1208.cbin.not.mat,notmat,6.348,0.002,train
