,audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
17,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0018_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0018_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.518,0.002,None
18,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0019_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0019_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,14.46,0.002,None
19,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0020_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0020_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,14.314,0.002,None
20,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0021_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0021_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,14.692,0.002,None
21,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0022_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0022_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,15.946,0.002,test
22,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0023_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0023_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,8.962,0.002,test
23,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0024_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0024_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,15.316,0.002,None
24,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0025_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0025_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,14.44,0.002,train
25,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0026_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0026_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,11.19,0.002,train
26,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0027_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0027_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,11.54,0.002,train
27,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0028_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0028_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,10.472,0.002,None
28,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0029_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0029_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.98,0.002,train
29,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0030_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0030_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,12.808,0.002,test
30,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0031_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0031_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,8.946,0.002,None
31,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0032_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0032_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,12.55,0.002,train
32,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0033_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0033_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,7.52,0.002,None
33,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0034_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0034_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,16.456,0.002,None
34,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0035_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0035_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.14,0.002,None
35,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0036_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0036_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,15.046,0.002,None
36,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0037_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0037_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,14.542,0.002,None
37,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0038_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0038_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,12.38,0.002,None
38,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0039_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0039_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,10.404,0.002,val
39,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0040_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0040_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.258,0.002,train
40,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0041_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0041_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,14.39,0.002,train
41,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0042_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0042_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,11.462,0.002,train
42,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0043_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0043_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,15.424,0.002,test
43,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0044_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0044_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,12.642,0.002,train
44,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0045_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0045_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,19.55,0.002,None
45,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0046_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0046_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,8.826,0.002,train
46,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0047_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0047_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,11.048,0.002,train
47,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0048_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0048_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,8.844,0.002,train
48,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0049_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0049_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,15.236,0.002,train
49,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0050_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0050_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,11.16,0.002,train
50,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0051_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0051_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.058,0.002,None
51,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0052_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0052_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,18.52,0.002,train
52,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0053_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0053_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,11.938,0.002,None
53,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0054_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0054_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,12.912,0.002,None
54,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0055_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0055_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,16.738,0.002,None
55,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0056_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0056_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,16.0,0.002,train
56,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0057_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0057_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.926,0.002,None
57,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0058_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0058_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,16.284,0.002,train
58,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0059_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0059_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,20.268,0.002,train
59,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0060_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0060_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,17.054000000000002,0.002,train
60,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0061_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0061_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,12.988,0.002,None
61,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0062_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0062_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,11.182,0.002,test
62,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0063_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0063_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,18.062,0.002,None
63,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0064_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0064_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,10.952,0.002,None
64,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0065_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0065_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,10.468,0.002,None
65,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0066_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0066_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,12.026,0.002,test
66,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0067_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0067_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,10.266,0.002,None
67,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0068_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0068_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.526,0.002,val
68,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0069_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0069_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,16.43,0.002,train
69,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0070_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0070_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,7.536,0.002,None
70,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0071_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0071_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.578,0.002,None
71,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/Bird9_0072_2021_05_01_13_37_22.wav,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/spectrograms_generated_210527_213351/Bird9_0072_2021_05_01_13_37_22.wav.spect.npz,/home/art/Documents/data/BirdsongRecognition/Bird9/Wave/tweetynet-Bird9_annotation.mat,yarden,13.646,0.002,None
