audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_0951.20771.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_0951.20771.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_0951.20771.cbin.not.mat,notmat,29.338,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_0952.20777.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_0952.20777.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_0952.20777.cbin.not.mat,notmat,20.066,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_0959.20791.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_0959.20791.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_0959.20791.cbin.not.mat,notmat,17.606,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1000.20798.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1000.20798.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1000.20798.cbin.not.mat,notmat,33.726,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1007.20811.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1007.20811.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1007.20811.cbin.not.mat,notmat,32.854,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1014.20824.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1014.20824.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1014.20824.cbin.not.mat,notmat,24.810000000000002,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1016.20840.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1016.20840.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1016.20840.cbin.not.mat,notmat,8.13,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1023.20896.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1023.20896.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1023.20896.cbin.not.mat,notmat,35.106,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1047.21015.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1047.21015.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1047.21015.cbin.not.mat,notmat,12.01,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1154.21642.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1154.21642.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1154.21642.cbin.not.mat,notmat,25.124,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1157.21678.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1157.21678.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1157.21678.cbin.not.mat,notmat,17.79,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1200.21702.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1200.21702.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1200.21702.cbin.not.mat,notmat,26.876,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1221.21887.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1221.21887.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1221.21887.cbin.not.mat,notmat,24.052,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1235.22003.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1235.22003.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1235.22003.cbin.not.mat,notmat,20.058,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1237.22012.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1237.22012.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1237.22012.cbin.not.mat,notmat,30.67,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1238.22022.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1238.22022.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1238.22022.cbin.not.mat,notmat,19.632,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1243.22071.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1243.22071.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1243.22071.cbin.not.mat,notmat,43.476,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1323.22444.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1323.22444.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1323.22444.cbin.not.mat,notmat,25.144000000000002,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1329.22492.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1329.22492.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1329.22492.cbin.not.mat,notmat,26.93,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1343.22569.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1343.22569.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1343.22569.cbin.not.mat,notmat,10.99,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1351.22641.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1351.22641.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1351.22641.cbin.not.mat,notmat,28.452,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1356.22689.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1356.22689.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1356.22689.cbin.not.mat,notmat,8.356,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1416.22849.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1416.22849.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1416.22849.cbin.not.mat,notmat,28.036,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1421.22883.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1421.22883.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1421.22883.cbin.not.mat,notmat,6.236,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1421.22884.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1421.22884.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1421.22884.cbin.not.mat,notmat,26.93,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1433.23002.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1433.23002.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1433.23002.cbin.not.mat,notmat,28.584,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1449.23101.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1449.23101.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1449.23101.cbin.not.mat,notmat,28.182000000000002,0.002,val
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1601.23661.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1601.23661.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1601.23661.cbin.not.mat,notmat,25.75,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1613.23776.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1613.23776.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1613.23776.cbin.not.mat,notmat,21.198,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1631.23912.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1631.23912.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1631.23912.cbin.not.mat,notmat,15.254,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1631.23913.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1631.23913.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1631.23913.cbin.not.mat,notmat,11.368,0.002,val
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1656.24110.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1656.24110.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1656.24110.cbin.not.mat,notmat,25.838,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1658.24119.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1658.24119.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1658.24119.cbin.not.mat,notmat,11.34,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1729.24381.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1729.24381.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1729.24381.cbin.not.mat,notmat,33.906,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1730.24384.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1730.24384.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1730.24384.cbin.not.mat,notmat,8.468,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1730.24388.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1730.24388.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1730.24388.cbin.not.mat,notmat,6.94,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1730.24390.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1730.24390.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1730.24390.cbin.not.mat,notmat,18.864,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1757.24626.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1757.24626.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1757.24626.cbin.not.mat,notmat,16.282,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1956.25685.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_1956.25685.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_1956.25685.cbin.not.mat,notmat,19.078,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_2017.25875.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_2017.25875.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_2017.25875.cbin.not.mat,notmat,21.336000000000002,0.002,test
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_2019.25900.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_2019.25900.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_2019.25900.cbin.not.mat,notmat,21.456,0.002,train
/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_2110.26356.cbin,/home/art/Documents/repos/coding/birdsong/tweetynet/data/BFSongRepository/learncurve/bl26lb16/spectrograms_generated_210423_094143/bl26lb16_190412_2110.26356.cbin.spect.npz,/home/art/Documents/data/BFSongRepository/bl26lb16/041912/bl26lb16_190412_2110.26356.cbin.not.mat,notmat,19.574,0.002,val
